created_at,text,id,user_id,user_loc,user_followers,user_lang,user_time_zone,retweet_count,fav_count,scores
Thu May 28 23:57:48 +0000 2020,RT @maddow: “The fact that we’d be so incompetent in our distribution of this that we’d... inefficiently distribute the one therapy we have…,1266156753865125888,1162246946,"Elberton, GA",2121,,,0,0,1
Thu May 28 23:57:48 +0000 2020,RT @MeidasTouch: Renowned psychiatrist @BandyXLee1 discusses in podcast with MeidasTouch how the federal government is threatening to withh…,1266156752363573252,3096692406,West Texas.,2459,,,0,0,2
Thu May 28 23:57:46 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156744201437185,2959530070,New York,728,,,0,0,1
Thu May 28 23:57:45 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156739218604033,1025937150574059522,United States,23,,,0,0,1
Thu May 28 23:57:40 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156719756980224,1134199859425292288,,148,,,0,0,1
Thu May 28 23:57:39 +0000 2020,"@danmicovic @seanhannity I'm really struggling with your logic there, bro. Given that Trump inherited the economy f… https://t.co/DFip8wK7ep",1266156716716154885,443178701,"Country Boy, USA",206,,,1,1,1
Thu May 28 23:57:39 +0000 2020,"RT @atrupar: Pelosi says Mark Zuckerberg ""just panders"" to Trump, describes Facebook's business model as ""to misrepresent the facts,"" and t…",1266156716057669632,1650738630,"Georgia, USA",2802,,,0,0,2
Thu May 28 23:57:39 +0000 2020,"https://t.co/gpmWCZdRYu
More #Trumpadministration keystone cop action 
#TrumpDeathToll100K #TuckFrump #coronavirus",1266156712748335107,98263758,"Florida, USA",3470,,,0,0,2
Thu May 28 23:57:35 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156696973357057,36114698,"Monterey Park, CA",1004,,,0,0,1
Thu May 28 23:57:33 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156689969106947,1166794629448196097,🌈,316,,,0,0,1
Thu May 28 23:57:32 +0000 2020,@realDonaldTrump @yoyoel I’m voting by mail. I have health issues and can’t be in crowds. You Donald Trump voted by… https://t.co/35DD0VEkyP,1266156684956831744,816827940667355136,New Jersey,26,,,1,1,2
Thu May 28 23:57:30 +0000 2020,"RT @Acosta: As US deaths top 100,000, coronavirus task force is curtailed. Fewer meetings. Top health experts less visible. Admin official…",1266156675649675264,250691621,Cuernavaca City New York,2025,,,0,0,3
Thu May 28 23:57:29 +0000 2020,"RT @RepEscobar: Another desperate distraction.

In the middle of an unprecedented health crisis that has taken the lives of more than 100,0…",1266156673829425153,834489265,,4,,,0,0,1
Thu May 28 23:57:29 +0000 2020,"RT @maddow: ""Federal and state officials across the country have altered or hidden public health data crucial to tracking the coronavirus'…",1266156672411549696,32724797,Portland. OR,80,,,0,0,2
Thu May 28 23:57:29 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156671228764160,1228929207394127872,Cali,60,,,0,0,1
Thu May 28 23:57:28 +0000 2020,RT @JoeBiden: We’re in the middle of a global pandemic — and not only is Donald Trump preventing people from getting the health insurance t…,1266156667240099840,991334501291909120,,24,,,0,0,1
Thu May 28 23:57:27 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156662718476288,3005794296,,15,,,0,0,1
Thu May 28 23:57:26 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156659099000835,214428306,,97,,,0,0,1
Thu May 28 23:57:25 +0000 2020,"RT @maddow: ""Federal and state officials across the country have altered or hidden public health data crucial to tracking the coronavirus'…",1266156655504273409,2990888804,"Tokyo-to, Japan",3,,,0,0,2
Thu May 28 23:57:24 +0000 2020,RT @michikokakutani: Fed &amp;state officials have altered or hidden public health data crucial to tracking Covid-19 spread by inflating number…,1266156653025480704,722938036611346433,,1448,,,0,0,2
Thu May 28 23:57:19 +0000 2020,"RT @maddow: ""Federal and state officials across the country have altered or hidden public health data crucial to tracking the coronavirus'…",1266156630133149696,18954233,,1803,,,0,0,2
Thu May 28 23:57:18 +0000 2020,"RT @LuisEspinosa304: 19/5/2020

Los italianos instan a las naciones del G20 a unirse a Trump para desfinanciar a la OMS

Más de 200,000 ita…",1266156627222302720,37324491,Santiago de Chile,11616,,,0,0,2
Thu May 28 23:57:18 +0000 2020,"RT @BernieSanders: 100,000 are dead from coronavirus, 40 million apply for unemployment benefits, 20% of children are hungry, millions face…",1266156624676188160,429432541,The Boona Tuna Can,327,,,0,0,3
Thu May 28 23:57:08 +0000 2020,RT @soup717: @jwharris @atrupar So Twitter fact checks Trump on Tuesday and he has an executive order ready to punish them by Thursday.  Tr…,1266156585136652288,525763040,"Claremont, NH",606,,,0,0,2
Thu May 28 23:57:06 +0000 2020,https://t.co/pqLlCRLPwp,1266156577280667651,329143270,"Atlanta, GA",4354,,,0,0,2
Thu May 28 23:56:59 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156547710881792,20312198,,495,,,0,0,1
Thu May 28 23:56:55 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156531365687296,103076909,,327,,,0,0,1
Thu May 28 23:56:51 +0000 2020,"RT @maddow: ""Federal and state officials across the country have altered or hidden public health data crucial to tracking the coronavirus'…",1266156513023967235,231661130,,104,,,0,0,2
Thu May 28 23:56:49 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156504840843264,216616630,"Austin, Texas",185,,,0,0,1
Thu May 28 23:56:49 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156503662071808,25246389,,76,,,0,0,1
Thu May 28 23:56:45 +0000 2020,"RT @JamilSmith: Trump encouraging folks to violate state public-health orders is “good cause” for his removal from office, @JayInslee told…",1266156489984471041,964722596322230272,Colorado ,623,,,0,0,3
Thu May 28 23:56:45 +0000 2020,"RT @Acosta: As US deaths top 100,000, coronavirus task force is curtailed. Fewer meetings. Top health experts less visible. Admin official…",1266156489393258496,3012462963,Waiting For My Soros Check ,23423,,,0,0,3
Thu May 28 23:56:44 +0000 2020,"RT @ssseaboq: Don’t forget: Trump fueling racism, treason &amp; 20,000+ lies, misleading all health/welfare of the Nation; as well as his perso…",1266156485781979137,2414913756,Florida,12305,,,0,0,1
Thu May 28 23:56:44 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156484813037573,884293711,,176,,,0,0,1
Thu May 28 23:56:42 +0000 2020,RT @maddow: “The fact that we’d be so incompetent in our distribution of this that we’d... inefficiently distribute the one therapy we have…,1266156474675462144,39384713,"Georgia, USA",150,,,0,0,1
Thu May 28 23:56:41 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156469923147776,824174104651714561,,201,,,0,0,1
